row_id,mechanisms
279537,End Game Bonuses
279537,Paper-and-Pencil
279537,Rondel
279537,Solo / Solitaire Game
279537,Turn Order: Time Track
225694,Communication Limits
225694,Paper-and-Pencil
225694,Targeted Clues
225694,Team-Based Game
68448,Closed Drafting
68448,End Game Bonuses
68448,Hand Management
68448,Melding and Splaying
68448,Multi-Use Cards
68448,Neighbor Scope
68448,Once-Per-Game Abilities
68448,Score-and-Reset Game
68448,Set Collection
68448,Simultaneous Action Selection
68448,Tags
68448,Tech Trees / Tech Tracks
68448,Variable Player Powers
68448,Variable Set-up
25613,Action Points
25613,Auction / Bidding
25613,Auction: Dutch
25613,Hand Management
25613,Open Drafting
121921,Action Queue
121921,Area Movement
121921,Cooperative Game
121921,Dice Rolling
121921,Die Icon Resolution
121921,Events
121921,Hexagon Grid
121921,Map Addition
121921,Movement Points
121921,Narrative Choice / Paragraph
121921,Scenario / Mission / Campaign Game
121921,Solo / Solitaire Game
121921,Tile Placement
121921,Turn Order: Progressive
121921,Variable Player Powers
121921,Worker Placement
171623,Contracts
171623,Dice Rolling
171623,End Game Bonuses
171623,Point to Point Movement
171623,Resource to Move
171623,Turn Order: Claim Action
171623,Variable Player Powers
171623,Variable Set-up
171623,Worker Placement with Dice Workers
163068,Action Points
163068,Action Queue
163068,Catch the Leader
163068,Dice Rolling
163068,Simultaneous Action Selection
163068,Tile Placement
163068,Turn Order: Stat-Based
163068,Worker Placement
163068,"Worker Placement, Different Worker Types"
217372,"Deck, Bag, and Pool Building"
217372,Delayed Purchase
217372,Grid Movement
217372,Hand Management
217372,Hexagon Grid
217372,Modular Board
217372,Multi-Use Cards
217372,Once-Per-Game Abilities
217372,Open Drafting
217372,Race
217372,Resource to Move
217372,Variable Set-up
217372,Zone of Control
391137,Action Points
391137,Connections
391137,End Game Bonuses
391137,Hand Management
391137,Income
391137,Market
391137,Modular Board
391137,Multi-Use Cards
391137,Open Drafting
391137,Set Collection
391137,Solo / Solitaire Game
391137,Track Movement
391137,Variable Set-up
391137,Victory Points as a Resource
391137,Worker Placement
391137,"Worker Placement, Different Worker Types"
410201,End Game Bonuses
410201,Hand Management
410201,Once-Per-Game Abilities
410201,Open Drafting
410201,Solo / Solitaire Game
410201,Track Movement
410201,Turn Order: Progressive
155821,Action Drafting
155821,Area Majority / Influence
155821,Area Movement
155821,Campaign / Battle Card Driven
155821,Closed Drafting
155821,Hand Management
155821,Interrupts
155821,King of the Hill
155821,Map Addition
155821,Modular Board
155821,Take That
155821,Variable Set-up
37111,Area Movement
37111,Cooperative Game
37111,Dice Rolling
37111,Hand Management
37111,Hidden Roles
37111,Once-Per-Game Abilities
37111,Role Playing
37111,Semi-Cooperative Game
37111,Team-Based Game
37111,Traitor Game
37111,Variable Player Powers
37111,Variable Set-up
37111,Voting
310873,Action Retrieval
310873,Area Movement
310873,Connections
310873,End Game Bonuses
310873,Follow
310873,Grid Movement
310873,Income
310873,Movement Points
310873,Network and Route Building
310873,Resource to Move
310873,Solo / Solitaire Game
310873,Square Grid
310873,Tech Trees / Tech Tracks
310873,Turn Order: Progressive
310873,Variable Phase Order
310873,"Worker Placement, Different Worker Types"
271055,Action Retrieval
271055,Dice Rolling
271055,Hand Management
271055,Modular Board
271055,Solo / Solitaire Game
271055,Variable Player Powers
271055,Worker Placement
271055,"Worker Placement, Different Worker Types"
310100,Campaign / Battle Card Driven
310100,Cooperative Game
310100,Dice Rolling
310100,Hidden Roles
310100,Interrupts
310100,Modular Board
310100,Player Elimination
310100,Semi-Cooperative Game
310100,Solo / Solitaire Game
310100,Traitor Game
310100,Variable Player Powers
236457,Area Movement
236457,Contracts
236457,End Game Bonuses
236457,Events
236457,Kill Steal
236457,Loans
236457,Open Drafting
236457,Solo / Solitaire Game
236457,Static Capture
236457,Tags
236457,Take That
236457,Track Movement
236457,Variable Player Powers
236457,Variable Set-up
236457,Worker Placement
42,Area Majority / Influence
42,Chaining
42,Connections
42,Force Commitment
42,Hand Management
42,Hidden Victory Points
42,Highest-Lowest Scoring
42,Income
42,Set Collection
42,Square Grid
42,Take That
42,Tile Placement
40834,"Deck, Bag, and Pool Building"
40834,Delayed Purchase
40834,Hand Management
40834,Open Drafting
40834,Variable Set-up
227935,Area Majority / Influence
227935,"Deck, Bag, and Pool Building"
227935,Dice Rolling
227935,Open Drafting
227935,Push Your Luck
227935,Rondel
227935,Variable Player Powers
122515,Auction / Bidding
122515,Auction: Fixed Placement
122515,Auction: Multiple Lot
122515,Constrained Bidding
122515,End Game Bonuses
122515,Network and Route Building
122515,Ownership
122515,Selection Order Bid
122515,Set Collection
122515,Tile Placement
122515,Turn Order: Auction
122515,Variable Set-up
122515,Worker Placement
122515,"Worker Placement, Different Worker Types"
170042,Contracts
170042,Dice Rolling
170042,Hand Management
170042,Worker Placement
170042,"Worker Placement, Different Worker Types"
264220,Area Movement
264220,Campaign / Battle Card Driven
264220,Cooperative Game
264220,"Deck, Bag, and Pool Building"
264220,Dice Rolling
264220,Hand Management
264220,Map Addition
264220,Modular Board
264220,Narrative Choice / Paragraph
264220,Role Playing
264220,Scenario / Mission / Campaign Game
264220,Solo / Solitaire Game
264220,Storytelling
264220,Variable Player Powers
146021,Action Points
146021,Cooperative Game
146021,Dice Rolling
146021,Point to Point Movement
146021,Resource to Move
146021,Role Playing
146021,Solo / Solitaire Game
146021,Stat Check Resolution
146021,Variable Player Powers
18602,Action Queue
18602,Ownership
18602,Turn Order: Claim Action
18602,Turn Order: Pass Order
18602,Variable Set-up
18602,Worker Placement
4098,Auction / Bidding
4098,Catch the Leader
4098,Connections
4098,Dice Rolling
4098,Hexagon Grid
4098,Loans
4098,Network and Route Building
4098,Pick-up and Deliver
4098,Player Elimination
4098,Scenario / Mission / Campaign Game
4098,Selection Order Bid
4098,Solo / Solitaire Game
4098,Tile Placement
4098,Turn Order: Auction
4098,Victory Points as a Resource
203993,Contracts
203993,Dice Rolling
203993,End Game Bonuses
203993,Open Drafting
203993,Turn Order: Claim Action
203993,Variable Set-up
203993,Worker Placement
203993,Worker Placement with Dice Workers
73439,Area Majority / Influence
73439,Dice Rolling
73439,End Game Bonuses
73439,Events
73439,Hidden Victory Points
73439,Income
73439,Ownership
73439,Set Collection
73439,Slide / Push
73439,Solo / Solitaire Game
73439,Turn Order: Progressive
73439,Variable Set-up
73439,Worker Placement with Dice Workers
73439,"Worker Placement, Different Worker Types"
396790,Action Retrieval
396790,Contracts
396790,End Game Bonuses
396790,Hand Management
396790,Income
396790,Market
396790,Network and Route Building
396790,Solo / Solitaire Game
396790,Tech Trees / Tech Tracks
396790,Variable Player Powers
269385,Action Points
269385,Area Movement
269385,Campaign / Battle Card Driven
269385,Cooperative Game
269385,"Deck, Bag, and Pool Building"
269385,Map Addition
269385,Modular Board
269385,Role Playing
269385,Scenario / Mission / Campaign Game
269385,Solo / Solitaire Game
269385,Stat Check Resolution
269385,Variable Player Powers
172386,Action Queue
172386,Area Majority / Influence
172386,"Deck, Bag, and Pool Building"
172386,Hand Management
172386,Investment
172386,Open Drafting
172386,Simultaneous Action Selection
172386,Stock Holding
172386,Turn Order: Claim Action
172386,Variable Player Powers
172386,Victory Points as a Resource
172386,Worker Placement
36218,"Deck, Bag, and Pool Building"
36218,Delayed Purchase
36218,Hand Management
36218,Open Drafting
36218,Take That
36218,Variable Set-up
163412,Grid Coverage
163412,Income
163412,Open Drafting
163412,Rondel
163412,Square Grid
163412,Tile Placement
163412,Turn Order: Stat-Based
163412,Turn Order: Time Track
163412,Victory Points as a Resource
43015,Action Points
43015,Area Majority / Influence
43015,End Game Bonuses
43015,Network and Route Building
43015,Ownership
43015,Take That
43015,Tech Trees / Tech Tracks
102680,Area Movement
102680,Hand Management
102680,Mancala
102680,Open Drafting
102680,Set Collection
218417,Cooperative Game
218417,"Deck, Bag, and Pool Building"
218417,Hand Management
218417,Open Drafting
218417,Variable Phase Order
218417,Variable Player Powers
12493,Action Points
12493,Area-Impulse
12493,Dice Rolling
12493,Follow
12493,Grid Movement
12493,Hexagon Grid
12493,Increase Value of Unchosen Resources
12493,Modular Board
12493,Player Elimination
12493,Tech Trees / Tech Tracks
12493,Tile Placement
12493,Trading
12493,Variable Phase Order
12493,Variable Player Powers
12493,Voting
144733,End Game Bonuses
144733,Tech Trees / Tech Tracks
144733,Turn Order: Claim Action
144733,Worker Placement
391163,End Game Bonuses
391163,Hand Management
391163,Layering
391163,Melding and Splaying
391163,Multi-Use Cards
391163,Open Drafting
391163,Set Collection
391163,Tags
429293,Communication Limits
429293,Cooperative Game
429293,Scenario / Mission / Campaign Game
429293,Trick-taking
205896,Action Drafting
205896,Alliances
205896,Area Majority / Influence
205896,Area Movement
205896,Auction: Sealed Bid
205896,Betting and Bluffing
205896,Closed Drafting
205896,End Game Bonuses
205896,Follow
205896,Force Commitment
205896,Negotiation
205896,Set Collection
205896,Simultaneous Action Selection
205896,Take That
205896,Variable Phase Order
205896,Variable Player Powers
205896,Variable Set-up
175640,Area Majority / Influence
175640,Automatic Resource Growth
175640,Catch the Leader
175640,Contracts
175640,End Game Bonuses
175640,Events
175640,Force Commitment
175640,Income
175640,Investment
175640,Loans
175640,Solo / Solitaire Game
175640,Track Movement
175640,Turn Order: Pass Order
175640,Turn Order: Stat-Based
175640,Variable Phase Order
175640,Worker Placement
196340,Contracts
196340,End Game Bonuses
196340,Grid Movement
196340,Modular Board
196340,Network and Route Building
196340,Set Collection
196340,Variable Set-up
196340,Worker Placement
196340,"Worker Placement, Different Worker Types"
254640,Communication Limits
254640,Cooperative Game
254640,Deduction
254640,Score-and-Reset Game
175155,Area Majority / Influence
175155,Area Movement
175155,Card Play Conflict Resolution
175155,"Deck, Bag, and Pool Building"
175155,Dice Rolling
175155,Hand Management
175155,Modular Board
175155,Order Counters
175155,Variable Player Powers
325494,Cooperative Game
325494,Dice Rolling
325494,Narrative Choice / Paragraph
325494,Open Drafting
325494,Scenario / Mission / Campaign Game
325494,Solo / Solitaire Game
325494,Storytelling
325494,Variable Player Powers
198928,Action Points
198928,Cooperative Game
198928,Hand Management
198928,Network and Route Building
198928,Point to Point Movement
198928,Set Collection
198928,Solo / Solitaire Game
198928,Trading
198928,Variable Player Powers
233371,"Deck, Bag, and Pool Building"
233371,Delayed Purchase
233371,Modular Board
233371,Open Drafting
233371,Player Elimination
233371,Point to Point Movement
233371,Push Your Luck
178900,Communication Limits
178900,Deduction
178900,Memory
178900,Race
178900,Team-Based Game
180263,Area Movement
180263,Cooperative Game
180263,Hand Management
180263,Map Addition
180263,Modular Board
180263,Narrative Choice / Paragraph
180263,Scenario / Mission / Campaign Game
180263,Solo / Solitaire Game
180263,Storytelling
180263,Variable Player Powers
189932,Area Majority / Influence
189932,Connections
189932,"Deck, Bag, and Pool Building"
189932,Delayed Purchase
189932,Open Drafting
189932,Take That
189932,Variable Set-up
189932,Zone of Control
172287,Dice Rolling
172287,Set Collection
172287,Variable Player Powers
172287,Worker Placement
220877,Connections
220877,Dice Rolling
220877,Race
220877,Tile Placement
220877,Track Movement
220877,Worker Placement
220877,Worker Placement with Dice Workers
463,Betting and Bluffing
463,Closed Drafting
463,Deck Construction
463,Hand Management
463,Income
463,Interrupts
463,Player Elimination
463,Tags
463,Take That
258779,End Game Bonuses
258779,Events
258779,Grid Coverage
258779,Grid Movement
258779,Hidden Victory Points
258779,Map Addition
258779,Neighbor Scope
258779,Network and Route Building
258779,Open Drafting
258779,Pattern Building
258779,Rondel
258779,Simultaneous Action Selection
258779,Solo / Solitaire Game
258779,Square Grid
258779,Sudden Death Ending
258779,Tags
258779,Tech Trees / Tech Tracks
258779,Tile Placement
258779,Turn Order: Progressive
258779,Variable Player Powers
304783,Hand Management
304783,Paper-and-Pencil
304783,Solo / Solitaire Game
304783,Tech Trees / Tech Tracks
235802,Cooperative Game
235802,"Deck, Bag, and Pool Building"
235802,Dice Rolling
235802,Die Icon Resolution
235802,Minimap Resolution
235802,Role Playing
235802,Solo / Solitaire Game
235802,Stat Check Resolution
235802,Tech Trees / Tech Tracks
235802,Turn Order: Role Order
235802,Variable Player Powers
30549,Action Points
30549,Chaining
30549,Contracts
30549,Cooperative Game
30549,Events
30549,Hand Management
30549,Multi-Use Cards
30549,Point to Point Movement
30549,Set Collection
30549,Simulation
30549,Solo / Solitaire Game
30549,Tags
30549,Trading
30549,Variable Player Powers
30549,Variable Set-up
132531,Action Retrieval
132531,Contracts
132531,"Deck, Bag, and Pool Building"
132531,Dice Rolling
132531,Die Icon Resolution
132531,Follow
132531,Hand Management
132531,Race
132531,Simultaneous Action Selection
132531,Tags
132531,Tile Placement
132531,Variable Phase Order
132531,Variable Player Powers
132531,Variable Set-up
132531,Worker Placement with Dice Workers
118048,End Game Bonuses
118048,Modular Board
118048,Open Drafting
118048,Pattern Building
118048,Set Collection
118048,Square Grid
118048,Turn Order: Progressive
118048,Worker Placement
147020,"Deck, Bag, and Pool Building"
147020,Delayed Purchase
147020,Hand Management
147020,Income
147020,Multi-Use Cards
147020,Open Drafting
147020,Player Elimination
147020,Set Collection
147020,Tags
147020,Take That
147020,Variable Set-up
209418,"Deck, Bag, and Pool Building"
209418,Delayed Purchase
209418,Hand Management
209418,Open Drafting
209418,Take That
209418,Variable Set-up
266524,Contracts
266524,End Game Bonuses
266524,Events
266524,Modular Board
266524,Solo / Solitaire Game
266524,Track Movement
266524,Turn Order: Claim Action
